_id,characteristics.VIN,characteristics.Владельцев,characteristics.Год выпуска,characteristics.Двигатель,characteristics.КПП,characteristics.Кузов,characteristics.Мощность,characteristics.Привод,characteristics.Пробег,characteristics.Растаможен,characteristics.Руль,characteristics.Состояние,characteristics.Цвет,description,jpg,name,url
608a7c782dcd49421a33c0b6,JHMGN4***********,1,2005,Бензин / 1.6 л,Вариатор,Кроссовер 5 дверей,105 л. с.,Полный,153 000 км,Да,Левый,,фиолетовый,"Машина в хорошем состоянии,новые зимние колеса, масла все заменены (двигатель, коробка,редуктор)отлично подходит для нашего севера. Машина сейчас в Тюмени","[""https://static.am/automobile_m3/document/s/4/60/460ed8ca817fcfddf420eb960f8360c5.jpg"",""https://static.am/automobile_m3/document/s/4/3d/43d254dbf79ceb2902cd192a3f70f523.jpg"",""https://static.am/automobile_m3/document/s/6/bd/6bd3bc54d630029c016ac3a77f468b60.jpg"",""https://static.am/automobile_m3/document/s/e/c0/ec0164a14051c472455f1d0f6122c98c.jpg"",""https://static.am/automobile_m3/document/s/5/7f/57f9bbfb17a3c81b16c314e00d69b991.jpg"",""https://static.am/automobile_m3/document/s/a/8c/a8c116f00c216514ab197e9f19826492.jpg"",""https://static.am/automobile_m3/document/s/4/6f/46f60106f36b7ae9785df53818625ba0.jpg""]","Honda HR-V 1 поколение [рестайлинг], кроссовер 5 дв.",https://auto.youla.ru/advert/used/honda/hr_v/prv--56dfff4ee9338b25/
608a7c7a2dcd49421a33c0b7,LGWFF4***********,1,2018,Бензин / 1.5 л,Механика,Кроссовер 5 дверей,150 л. с.,Передний,38 000 км,Да,Левый,,белый,"ТЕХНИЧЕСКАЯ ГАРАНТИЯ - 1 ГОД ОТ АВТОСАЛОНА…...
ГАРАНТИЯ ЮРИДИЧЕСКОЙ ЧИСТОТЫ СДЕЛКИ…...
АВТОКРЕДИТ…...
АВТООБМЕН…...
<br>
В отличном техническом и внешнем состоянии.
Автомобиль приобретался у официального дилера.
Один из лучших автомобилей в своем классе.
Большой и вместительный багажник.
Недорогое обслуживание по сравнению с конкурентами.
Пройдено ТО, полностью обслужен.
Предмаксимальная комплектация.
Два комплекта ключей.
Пройдена предпродажная подготовка. 
Дополнительно установлено : защита картера, сигнализация с автозапуском и обратной связью.
<br>
В Техническую гарантию входит: Двигатель, коробка передач, редуктор  и прочие узлы и агрегаты.
С полным перечнем можно ознакомиться на сайте Crystal Motors в разделе техническая гарантия.
<br>
Осуществить осмотр автомобиля и пройти тест- драйв можно по адресу автосалона Московский тракт 118, в любое удобное для Вас время.
<br>#cme1258-16928","[""https://static.am/automobile_m3/document/s/9/3b/93b04db1e7166ff0bd7b5ef66b25620b.jpg"",""https://static.am/automobile_m3/document/s/1/40/14085e6df1139a5b565be085ccd41689.jpg"",""https://static.am/automobile_m3/document/s/e/50/e50754d0864cb254887462c466f2016a.jpg"",""https://static.am/automobile_m3/document/s/1/cc/1ccf54951329ef79f394e89692d9f0ad.jpg"",""https://static.am/automobile_m3/document/s/8/dc/8dc370df191b6cc982d67e528856fb34.jpg"",""https://static.am/automobile_m3/document/s/e/21/e217f2ce591df2a8d7663ef613c23f9b.jpg"",""https://static.am/automobile_m3/document/s/1/16/11632847fd107dd270ef6aee57f0047f.jpg""]","Haval H6 1 поколение, кроссовер 5 дв.",https://auto.youla.ru/advert/used/haval/h6/avs-crystal-motors-tyumen--4f162da89d1365d8/
608a7c7d2dcd49421a33c0b8,SHSRE5***********,1,2012,Бензин / 2 л,Автомат,Кроссовер 5 дверей,150 л. с.,Полный подключаемый,190 000 км,Да,Левый,,черный,"Продаю автомобиль Honda CR-V, апрель 2012 года, пробег 190000 км, пробег по Тюмени и тюменскому району, автомобиль в хорошем состоянии, автомобиль не в кредите (залоге), оригинал ПТС на руках, своевременно обслуживался, прошёл все ТО, в салоне не курили, обмен не интересует.","[""https://static.am/automobile_m3/document/s/7/ed/7ed745494221a70c42c0380430b445d7.jpg"",""https://static.am/automobile_m3/document/s/8/b5/8b54777b1e516f15029e267418e61821.jpg"",""https://static.am/automobile_m3/document/s/f/62/f628b1ab8a737f76cd51b4fc24841a26.jpg"",""https://static.am/automobile_m3/document/s/9/18/918304d40c67cf354d40eaaeeb39b1cd.jpg"",""https://static.am/automobile_m3/document/s/9/a6/9a6e8a7f5e2008e4e1b8023739f6d0bc.jpg"",""https://static.am/automobile_m3/document/s/b/41/b41ec30ae1cae472539668344a1a814d.jpg"",""https://static.am/automobile_m3/document/s/7/e2/7e2a078e502216be141fb7550570c0ad.jpg""]","Honda CR-V 3 поколение [рестайлинг], кроссовер 5 дв.",https://auto.youla.ru/advert/used/honda/cr_v/prv--6ce8b31c172d6971/
608a7c812dcd49421a33c0b9,,3,2011,Бензин / 1.8 л,Механика,Хетчбэк 5 дверей,112 л. с.,Передний,202 000 км,Да,Левый,,черный,"Авто на ходу, двигатель контракт. Обмен.","[""https://static.am/automobile_m3/document/s/0/8d/08d5f2a6457789569e086dc869aac328.jpg"",""https://static.am/automobile_m3/document/s/a/ca/acac8813e4948468297d19ad92743c26.jpg"",""https://static.am/automobile_m3/document/s/2/1b/21b6d5fce179329d9e37cf77b4371266.jpg"",""https://static.am/automobile_m3/document/s/9/e4/9e4757555ed32df03f1c1f4230269e02.jpg"",""https://static.am/automobile_m3/document/s/d/07/d07f48b8bf6f8dd470026e2157166392.jpg"",""https://static.am/automobile_m3/document/s/6/05/605a63a39d0eaa10d7b173f44703dd27.jpg""]","Haima 3 1 поколение, хетчбэк 5 дв.",https://auto.youla.ru/advert/used/haima/3/prv--6b80f811381fe375/
608a7c842dcd49421a33c0ba,X9W219***********,1,2011,Бензин / 1.8 л,Вариатор,Седан 4 двери,112 л. с.,Передний,120 000 км,Да,Левый,,черный,хайма 3-2011г-акпп-вариатор-1.8л-112л.с.птс оригинал один собственник-мы вторые в птс.учет тюмень.кузов без дтп-только фара передняя правая подбита-сама фара работает...кузов без коррозии..железо все заводское и краска то же-лобовое стекло оригинал.салон кожа идеал.музыка работает..два аэрбега-подушки безопастности..кондиционер работает.двери на ключ централ замок...печка жара....стеклоподьем-электро зеркала.гур.абс.двигатель работает ровно-чисто и резво.акпп-вариатор идеально мягко работает.ходовая отличная.шины зима стоят R15..лето нет..осмотр тюмень..расход по городу не большой 8-9 литров бензина.по обслуживанию не дорого обходится на сто.очень приятная по вождению....в мороз минус-32 отлично легко заводится.печка отлично дает жару в салон.дорогу держит хорошо.без вложений прогрели и поехали-на каждый день.только фара правая по вложениям.машина хайма стоит без дела.причина купили бмв.,"[""https://static.am/automobile_m3/document/s/b/a9/ba9b03528d47cdd943940d0f4378a6b1.jpg"",""https://static.am/automobile_m3/document/s/c/82/c8243566121448f2dc1da930c0b262e6.jpg"",""https://static.am/automobile_m3/document/s/4/5a/45aaefe6eb66250cc6a9ad49e8803af7.jpg"",""https://static.am/automobile_m3/document/s/5/65/565bf117be1b138be88d617c6b033f6b.jpg"",""https://static.am/automobile_m3/document/s/9/14/9144639627cd51afb83e1125f1c40850.jpg"",""https://static.am/automobile_m3/document/s/2/b6/2b66f0878b3fa95638a129de8ab70cc4.jpg"",""https://static.am/automobile_m3/document/s/f/7a/f7a28f4ef2c96ff86394999c369fa495.jpg""]","Haima 3 1 поколение, седан 4 дв.",https://auto.youla.ru/advert/used/haima/3/prv--7a61a5d756376727/
608a7c872dcd49421a33c0bb,X9XFF2***********,2,2007,Бензин / 2.2 л,Механика,Внедорожник 5 дверей,105 л. с.,Полный подключаемый,179 000 км,Да,Левый,,серебряный,"Продам автомобиль, год выпуска 2007, ходовая часть в хорошем состоянии, отличный автомобиль для рыбалки и охоты. Только продажа, обмен не интересует. 
По всем вопросам звоните или пишите можно в вайбере или вэтсапе","[""https://static.am/automobile_m3/document/s/0/80/08070eeebbaac3b177a943c6724909f0.jpg"",""https://static.am/automobile_m3/document/s/b/e6/be6bb1017665d12afd5b8d49e0ab1917.jpg"",""https://static.am/automobile_m3/document/s/0/c7/0c72608bb02791a5b933f83806e48b51.jpg""]","Great Wall Safe 1 поколение, внедорожник 5 дв.",https://auto.youla.ru/advert/used/great_wall/safe/prv--5695f9456b516695/
608a7c892dcd49421a33c0bc,LGWDB2***********,2,2012,Бензин / 2.2 л,Механика,Пикап 4 двери,106 л. с.,Полный подключаемый,139 000 км,Да,Левый,,черный,"Продам авто в отличном техническим состоянии или то
Россматриваю  обмень На Поло Прицеп штора торг","[""https://static.am/automobile_m3/document/s/f/91/f9113e782808330b95bfc51719d3d5d2.jpg"",""https://static.am/automobile_m3/document/s/6/a5/6a5ebd2fca2ca5ee73603bb361c1f508.jpg"",""https://static.am/automobile_m3/document/s/5/de/5dee30d67c50924f8e4f9c88e5fc3604.jpg"",""https://static.am/automobile_m3/document/s/6/fa/6fa0edbe6b85a82386ed7e41268119cb.jpg"",""https://static.am/automobile_m3/document/s/c/07/c07593774438456e91da7f99cd8b00a1.jpg"",""https://static.am/automobile_m3/document/s/c/b1/cb19293d70e4991df95725f14add7989.jpg"",""https://static.am/automobile_m3/document/s/a/ae/aae205a77479cea41e33372d72831e78.jpg""]","Great Wall Wingle 5 1 поколение, пикап 4 дв.",https://auto.youla.ru/advert/used/great_wall/wingle_5/prv--27e4126453a7a5e9/
608a7c8b2dcd49421a33c0bd,,3,2005,Бензин / 2.2 л,Механика,Пикап 4 двери,105 л. с.,Полный подключаемый,170 000 км,Да,Левый,,серебряный,"В хорошем техническом состоянии , два комплекта колес на дисках грязевая резина новая , по кузову  есть косяки ! Стоит газ возможен обмен","[""https://static.am/automobile_m3/document/s/f/4a/f4a215b193b9abe1ba95d32af97380a5.jpg"",""https://static.am/automobile_m3/document/s/9/5b/95b02cd37fcf25427bd8c9f7346d8e6e.jpg"",""https://static.am/automobile_m3/document/s/0/13/013f4ed9d380905b6f3eccbdaaa3a772.jpg"",""https://static.am/automobile_m3/document/s/c/ad/cadde74ebfda86682b3a0263db12dcb4.jpg"",""https://static.am/automobile_m3/document/s/7/8a/78a8d8cb15e6daf2d9535fa428ac4e13.jpg""]","Great Wall Deer G5
 1 поколение, пикап 4 дв.",https://auto.youla.ru/advert/used/great_wall/deer/prv--2ba08913d53b23f5/
608a7c8e2dcd49421a33c0be,,5,2011,Бензин / 1.8 л,Вариатор,Седан 4 двери,112 л. с.,Передний,110 000 км,Да,Левый,,золотой,null,"[""https://static.am/automobile_m3/document/s/e/26/e2601382fe2cf01094bca30e3689efde.jpg"",""https://static.am/automobile_m3/document/s/6/5b/65bca3b99ae7eb231bca33faa727234a.jpg"",""https://static.am/automobile_m3/document/s/d/26/d26555e871ebfd9da2403d972789a9bb.jpg"",""https://static.am/automobile_m3/document/s/7/1d/71d73abe04113f529f07705a58ff92b2.jpg"",""https://static.am/automobile_m3/document/s/5/a0/5a0b74fd33da9fe507989ff2d2b36b64.jpg"",""https://static.am/automobile_m3/document/s/a/1a/a1aa734347dca8a3ec9d2e01b27a88ed.jpg"",""https://static.am/automobile_m3/document/s/b/8c/b8c57471b8c61b3c5c27035c48f70eba.jpg""]","Haima 3 1 поколение, седан 4 дв.",https://auto.youla.ru/advert/used/haima/3/prv--1ece05f7f83e8496/
608a7c912dcd49421a33c0bf,X9XFF2***********,1,2006,Бензин / 2.2 л,Механика,Внедорожник 5 дверей,105 л. с.,Полный подключаемый,200 км,Да,Левый,,зеленый,null,"[""https://static.am/automobile_m3/document/s/0/22/022a894b1909a1b59fbf824e19058494.jpg"",""https://static.am/automobile_m3/document/s/d/5b/d5b9d1f25181f7bd95113ad43080af3a.jpg"",""https://static.am/automobile_m3/document/s/6/22/6228592d5502b6bc7c03a3c5743fb8cf.jpg"",""https://static.am/automobile_m3/document/s/2/23/223d6f66af1438b722367a7e9c0ac8a3.jpg"",""https://static.am/automobile_m3/document/s/8/10/810105eef8fdf5052a9f6f765b3191ad.jpg"",""https://static.am/automobile_m3/document/s/b/ff/bff6ad6a3c47ffc71ebcf82112528c4e.jpg"",""https://static.am/automobile_m3/document/s/1/2d/12d4e4651183c60644b58cae67eea6ec.jpg""]","Great Wall Safe 1 поколение, внедорожник 5 дв.",https://auto.youla.ru/advert/used/great_wall/safe/prv--2476982b76df9dbe/
608a7c962dcd49421a33c0c0,NLAFD7***********,8,2008,Бензин / 1.8 л,Механика,Седан 4 двери,140 л. с.,Передний,247 995 км,Да,Левый,,черный,"Специальные условия:
• Скидка при покупке в кредит до 15000 руб.
• Скидка при оформлении КАСКО до 20000 руб.
• Скидка за trade-in до 15000 руб.
• Максимальная скидка 50000 руб.
ID-1371/№33
Автомобиль в отличном состоянии. Своевременное обслуживание. Бережная эксплуатация.Дополнительно: кондиционер,подогрев сидений,4 стеклоподьемника,ESP и многое другое.
Звоните, а лучше приезжайте прямо сейчас!
Мы рады Вам!
Станьте частью нашей большой семьи постоянных покупателей!
УНИКАЛЬНОЕ ПРЕДЛОЖЕНИЕ НА ВСЕ АВТОМОБИЛИ!!!
При сдачи вашего автомобиля по программе Trade-in дополнительная скидка до
50 тыс.рублей
* По нашей экспертной оценке пробег данного автомобиля не подтвержден.
Автосалон АВТО-ФУЛЛ приглашает Вас за своим новым автомобилем с пробегом!
Адрес:  г. Тюмень,  Московский тракт 320
Режим работы: Ежедневно с 9-20.
Преимущества нашего автосалона:
- Удобная бесплатная парковка для наших клиентов.
- В продаже всегда более 100 автомобилей с пробегом
- Уютная клиентская зона. Детский уголок с фотостудией.
- При поступлении на склад, все автомобили проходят тщательную проверку и предпродажную подготовку по 103 пунктам.
- Гарантия юридической чистоты на каждый автомобиль.
- Оформление кредита в течение часа по 2 документам. Более 10 банков-партнеров.
- Бесплатный тест-драйв перед покупкой.
- По Вашему запросу наш менеджер отправит Вам дополнительные фото и видео любым удобным способом.
- Выгодный обмен Вашего автомобиля по системе TRADE-IN.
- Выкуп любых автомобилей, в т.ч. находящихся в залоге у любого банка РФ.
Ваш правильный выбор в «АВТО-ФУЛЛ»","[""https://static.am/automobile_m3/document/s/6/f0/6f066941ae01d8f4c3a924b2e2da4709.jpg"",""https://static.am/automobile_m3/document/s/1/dc/1dc3b7a9fecca8ef0008f7cf02fe1317.jpg"",""https://static.am/automobile_m3/document/s/2/d1/2d1322a3db328e3d9b3cd8172d078a51.jpg"",""https://static.am/automobile_m3/document/s/a/e2/ae23ccb7ebc09063bd4f325e0f9ee97e.jpg"",""https://static.am/automobile_m3/document/s/b/38/b38706fe41619e3cba07abb0718390cf.jpg"",""https://static.am/automobile_m3/document/s/0/45/045eb7d4de608fab9487a529393ce0ea.jpg"",""https://static.am/automobile_m3/document/s/6/8f/68fa59e2a0af6e43c4921d83f6f58ff4.jpg""]","Honda Civic 8 поколение, седан 4 дв.",https://auto.youla.ru/advert/used/honda/civic/avs-avtofull--1d3a944e4479091d/
608a7c972dcd49421a33c0c1,X9W219***********,5,2012,Бензин / 1.8 л,Механика,Хетчбэк 5 дверей,112 л. с.,Передний,189 000 км,Да,Левый,,серебряный,"Продам автомобиль Haima3, на ходу.  Автомобиль в хорошем  состоянии. Ремонт двигателя не требуется,  масло не расходует. На кузове с левой стороны( на крыле) есть небольшие рыжики
. Салон опрятный. Имеется подогрев двигателя 220v, есть автозапуск с обратной связью. Если на звонок не отвечу,(нахожусь на работе) можно написать смс. отвечу как освобожусь.автосалоны и перекупы ,просьба не беспокоить.","[""https://static.am/automobile_m3/document/s/4/ee/4eeb5080459b72892089b54a79d0561f.jpg"",""https://static.am/automobile_m3/document/s/b/bd/bbd74d23121b2b14b64855ae35b55299.jpg"",""https://static.am/automobile_m3/document/s/5/dc/5dc4f785008e0be64c1e9cd0ae97425b.jpg"",""https://static.am/automobile_m3/document/s/8/f7/8f72ac4095cff7048bba629fc578ca5d.jpg"",""https://static.am/automobile_m3/document/s/9/95/9954ed07430b6e6ed215a018e4499e27.jpg"",""https://static.am/automobile_m3/document/s/1/15/115154b839b47dd578c5740207fafe76.jpg"",""https://static.am/automobile_m3/document/s/c/c6/cc6df4dbd557feda7c0a0c7455c56028.jpg""]","Haima 3 1 поколение, хетчбэк 5 дв.",https://auto.youla.ru/advert/used/haima/3/prv--5d0039b93d5305d2/
608a7c9b2dcd49421a33c0c2,SHSRE7***********,5,2011,Бензин / 2.4 л,Автомат,Кроссовер 5 дверей,166 л. с.,Полный подключаемый,110 000 км,Да,Левый,,коричневый,"Хорошее внешнее и техническое состояние автомобиля. Очень красивый и редкий черно-коричневый цвет. Гаражное хранение.    
Максимальная комплектация ""2.4 AT Executive"" обеспечит вам комфортное передвижение и массу положительных эмоций:
- 4WD;
- чистый, не прокуренный кожаный салон;
- электролюк с 2-мя положениями;
- навигация;
- камера заднего вида;
- полный электропакет;
- круиз-контроль;
- климат-контроль;
- подогрев передних сидений;
- парктронники; 
- колеса R-18;
- газовое оборудование последнего поколения (Учитывая стоимость газа, экономию не сложно посчитать);
- сигнализация с автозапуском и обратной связью и многое другое.","[""https://static.am/automobile_m3/document/s/8/cc/8cc1a433d5aaa42c8344740dbf24eb0b.jpg"",""https://static.am/automobile_m3/document/s/9/b1/9b167938944b5c4230c1330ab4d054a4.jpg"",""https://static.am/automobile_m3/document/s/3/cc/3cc351aa7b34ec8a16a45a26adfccc4a.jpg"",""https://static.am/automobile_m3/document/s/2/6c/26c885c7509140e9fdbced81911b3142.jpg"",""https://static.am/automobile_m3/document/s/1/fe/1fef4703b9088b179b9c8cd374b229b5.jpg"",""https://static.am/automobile_m3/document/s/4/1c/41cf98d776ef7ae27fde3af1916de8c7.jpg"",""https://static.am/automobile_m3/document/s/9/10/910f5914894286be281c27fac635ff0f.jpg""]","Honda CR-V 3 поколение [рестайлинг], кроссовер 5 дв.",https://auto.youla.ru/advert/used/honda/cr_v/prv--68324da72e255689/
608a7c9d2dcd49421a33c0c3,,,1999,Бензин / 1.3 л,Автомат,Седан 4 двери,91 л. с.,Передний,292 815 км,Да,,,белый,"Переходите по ссылке внизу описания и смотрите краткий видеообзор на автомобиль.
Вашему вниманию представлен к продаже самый надежный Японский автомобиль марки Хонда на отличном ходу двигатель работает отлично, нет посторонних звуков, коробка передач переключается плавно без рыков и пинков, надежная 4х ступенчатая!! Автомобиль полностью обслужен и готов к эксплуатации. Очень хорошая комплектация которая включает в себя кондиционер, стеклоподьемники Салон чистый и аккуратный, багажник вместительный. Дополнительно установлена подогрев 220v. аудио подготовка, магнитола PIONEER. Автомобиль на зимней резине Gislaved Nord Frost R15,(зима-шипы)
  Гарантия юридической чистоты сделки (проверка каждого автомобиля по базам ГИБДД, ФНП, ФССП) на предмет - ареста, залога, наложения каких- либо ограничений)  Мы предлагаем оформить этот автомобиль в кредит со ставкой от 8, 9% в год. Более 15 банков-партнеров! Для подачи заявки необходимо иметь с собой паспорт и 2-ой документ, подтверждающий личность (водительское удостоверение).  Также, прямо у нас, Вы сможете застраховать Ваш автомобиль. Мы представляем более 10 страховых компаний. Компания AUTOKIPR предлагает полный спектр услуг по покупке и продаже автомобилей.У нас Купим Ваш автомобиль. До 90% от рыночной стоимости.Автоподбор. Подберём идеальный авто Вашей мечты.Страхование. Все виды страхования! Диагностическая карта ТО. Первая цена в городеТак же Вы можете приобрести автомобиль в автокредит от частного продавца через нашу компанию. Плохая кредитная история? Не проблема! Обращайтесь к нам! Мы поможем Вам стать обладателем автомобиля мечты.г. Тюмень, ул. Мельникайте 10.График работы - ежедневно, без выходных с 10 -00 до 20 -00. Все представленные автомобили в наличии. Звоните,и мы с радостью Вас проконсультируем!","[""https://static.am/automobile_m3/document/s/7/50/75025c4e4f02ca3b5e2689f890a9b95d.jpg"",""https://static.am/automobile_m3/document/s/2/f3/2f39eefa6023743565fe72e165ef97c2.jpg"",""https://static.am/automobile_m3/document/s/1/c7/1c742a4d875c59bec1c9bf3dfe359cf5.jpg"",""https://static.am/automobile_m3/document/s/e/4b/e4bf15c2b6da0c3f3497537e656a52e4.jpg"",""https://static.am/automobile_m3/document/s/f/80/f80525dec12801b44d35a9fa7a70f012.jpg"",""https://static.am/automobile_m3/document/s/4/5b/45b67cfe592bf68974b16f830e7b1eee.jpg"",""https://static.am/automobile_m3/document/s/b/89/b89cd5b8f8630698e10b7337175d8fe8.jpg""]","Honda Civic 6 поколение, седан 4 дв.",https://auto.youla.ru/advert/used/honda/civic/avs-avtokipr--753e15d0a86c4371/
608a7c9f2dcd49421a33c0c4,,3,2003,Бензин / 1.3 л,Вариатор,Хетчбэк 5 дверей,86 л. с.,Передний,300 000 км,Да,Правый,,синий,Авто в хорошем состоянии все работает исправно 2 комплекта колес на литых дисках в авто салон не поставлю,"[""https://static.am/automobile_m3/document/s/3/30/330abf24c6eb05cb10af71e8b8e62f8a.jpg"",""https://static.am/automobile_m3/document/s/4/f5/4f5832c2a52f088429758f49d4329093.jpg"",""https://static.am/automobile_m3/document/s/5/3c/53c6f9bc1654c3da121de323bb8cd6b1.jpg"",""https://static.am/automobile_m3/document/s/4/4b/44bc71ffed3d3e1e513934598208f39c.jpg"",""https://static.am/automobile_m3/document/s/b/60/b601de7401eb473e4bd2cceb8aa9eeca.jpg""]","Honda Fit 1 поколение, хетчбэк 5 дв.",https://auto.youla.ru/advert/used/honda/fit/prv--1880f797e0ed08a0/
608a7ca12dcd49421a33c0c5,,3,2002,Газ / 1.7 л,Автомат,Хетчбэк 5 дверей,130 л. с.,Полный,174 000 км,Да,Правый,,голубой,"Продаю в связи с покупкой нового авто. В 2019 г заменена АКПП, в 2020 заменен двигатель, установлены дополнительные накладки на задней оси ( чтобы авто было повыше) .  Все расходники меняются во время. Ездила девушка (работа - дом)  авто не учавствовало в ДТП.  Полный привод. По пробегу ДВС 100000 км. Надежное авто без вложений.","[""https://static.am/automobile_m3/document/s/7/77/7771869bf4624ae0c9b12a91756314ad.jpg"",""https://static.am/automobile_m3/document/s/9/54/95497e49cbd7b59dcfcbaa5c98cf5db4.jpg"",""https://static.am/automobile_m3/document/s/b/99/b9963e615c306f0d041c898036aa2de3.jpg"",""https://static.am/automobile_m3/document/s/7/81/781fb4de8531e29cd18d7d0c43ae4699.jpg""]","Honda Civic 7 поколение, хетчбэк 5 дв.",https://auto.youla.ru/advert/used/honda/civic/prv--653489e14ea84fc4/
608a7ca42dcd49421a33c0c6,,3,2000,Бензин / 2.3 л,Автомат,Универсал 5 дверей,150 л. с.,Передний,30 000 км,Да,Правый,,серый,Обмен возможен на иномарки только с мой доплатой только по свежие год был,"[""https://static.am/automobile_m3/document/s/0/5d/05dbf75d211a2991c7c04626a58fb086.jpg"",""https://static.am/automobile_m3/document/s/2/e0/2e09bd1d7b4339c3a49d5b26c548181a.jpg"",""https://static.am/automobile_m3/document/s/e/87/e877d6cad2d8d90c00eb0726fd60c2ab.jpg"",""https://static.am/automobile_m3/document/s/0/ce/0ce9862404c22a4eb4b5275422ef66c3.jpg"",""https://static.am/automobile_m3/document/s/8/67/867e987005d14949466b2390903041ee.jpg"",""https://static.am/automobile_m3/document/s/1/6c/16c31f9f1800728281fcd4c6778c16ff.jpg"",""https://static.am/automobile_m3/document/s/9/96/996ba4fd33a5c728092b1129ea38f7f7.jpg""]","Honda Avancier 1 поколение, универсал 5 дв.",https://auto.youla.ru/advert/used/honda/avancier/prv--12f992fdc8b24f8f/
608a7ca52dcd49421a33c0c7,,,1996,Бензин / 2 л,Автомат,Кроссовер 5 дверей,144 л. с.,Полный,358 000 км,Да,,,серый,"Переходите по ссылке внизу описания и смотрите краткий видеообзор на автомобиль.
Вашему вниманию представлен отличный автомобиль городского цикла. Чистокровный японец, который станет вам отличным другом. В комплектацию включены многие опции для комфортного передвижения. Минимальный расход топлива и простота в эксплуатации делает этот автомобиль еще более привлекательным. Хорошее техническое и косметическое состояние. Все узлы и агрегаты полностью исправны и не требуют каких-либо вложений.
  Гарантия юридической чистоты сделки (проверка каждого автомобиля по базам ГИБДД, ФНП, ФССП) на предмет - ареста, залога, наложения каких- либо ограничений)  Мы предлагаем оформить этот автомобиль в кредит со ставкой от 8, 9% в год. Более 15 банков-партнеров! Для подачи заявки необходимо иметь с собой паспорт и 2-ой документ, подтверждающий личность (водительское удостоверение).  Также, прямо у нас, Вы сможете застраховать Ваш автомобиль. Мы представляем более 10 страховых компаний. Компания AUTOKIPR предлагает полный спектр услуг по покупке и продаже автомобилей.У нас Купим Ваш автомобиль. До 90% от рыночной стоимости.Автоподбор. Подберём идеальный авто Вашей мечты.Страхование. Все виды страхования! Диагностическая карта ТО. Первая цена в городеТак же Вы можете приобрести автомобиль в автокредит от частного продавца через нашу компанию. Плохая кредитная история? Не проблема! Обращайтесь к нам! Мы поможем Вам стать обладателем автомобиля мечты.г. Тюмень, ул. Мельникайте 10.График работы - ежедневно, без выходных с 10 -00 до 20 -00. Все представленные автомобили в наличии. Звоните,и мы с радостью Вас проконсультируем!","[""https://static.am/automobile_m3/document/s/e/1d/e1d0898d7153415f3ddb18003629de98.jpg"",""https://static.am/automobile_m3/document/s/5/fa/5fa23462ed2c3e14b4809d8db4df4072.jpg"",""https://static.am/automobile_m3/document/s/a/df/adf837e5a6123c6592e8565d8001f738.jpg"",""https://static.am/automobile_m3/document/s/d/0f/d0f2493152a2920cb8eb4bfb0cff4ace.jpg"",""https://static.am/automobile_m3/document/s/3/15/31532c9c9be3843f73cbc8d1dbe0a39e.jpg"",""https://static.am/automobile_m3/document/s/0/8a/08a13c7fc29464bc4c62b7abbcf98f16.jpg"",""https://static.am/automobile_m3/document/s/0/df/0df9d54d7bf183103b0b4dc1e444baf0.jpg""]","Honda CR-V 1 поколение, кроссовер 5 дв.",https://auto.youla.ru/advert/used/honda/cr_v/avs-avtokipr--62c025d4f7944f21/
